,expression_name,right_upward,left_upward,right_downward,left_downward,degree
6195,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(A, index(cardinality(B), union(A, B))))",0.0,0.6150496432105474,0.6150496432105474,0.0,0.6150496432105474
6196,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(intersection(A, B), index(cardinality(B), A)))",0.0,0.6153350566152651,0.3911757204912155,0.0,0.6153350566152651
6197,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(intersection(A, B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.251590545456873,0.0,0.251590545456873
6198,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(intersection(A, B), index(cardinality(B), difference(A, B))))",0.0,0.5914840388057542,0.3611340396365177,0.0,0.5914840388057542
6199,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(difference(A, B), index(cardinality(B), A)))",0.0,0.9422705810192149,0.9422705810192149,0.0,0.9422705810192149
6200,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(difference(A, B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.7245193611383978,0.0,0.7245193611383978
6201,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(difference(A, B), index(cardinality(B), union(A, B))))",0.0,0.7600819962734193,0.7600819962734193,0.0,0.7600819962734193
6202,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(difference(B, A), index(cardinality(B), A)))",0.0,0.0,0.4302326026028582,0.0,0.4302326026028582
6203,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(difference(B, A), index(cardinality(B), difference(A, B))))",0.0,0.0,0.5000690418958795,0.0,0.5000690418958795
6204,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), union(union(difference(A, B), difference(B, A)), index(cardinality(B), A)))",0.0,0.0,0.49183072075131495,0.0,0.49183072075131495
6205,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), A)))",0.0,0.5128110828590238,0.4313955740927211,0.0,0.5128110828590238
6206,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), union(A, B))))",0.0,0.5235421488615287,0.3386705976628517,0.0,0.5235421488615287
6207,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), difference(A, B))))",0.0,0.5910387355576745,0.4937365497446434,0.0,0.5910387355576745
6208,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(B, index(cardinality(A), difference(B, A))))",0.0,0.5152835855470046,0.23232921536265883,0.0,0.5152835855470046
6209,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(B, index(cardinality(B), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6210,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(union(A, B), index(cardinality(B), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6211,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(intersection(A, B), index(cardinality(B), A)))",0.0,0.6029136844075949,0.31431374466684836,0.0,0.6029136844075949
6212,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(intersection(A, B), index(cardinality(B), union(A, B))))",0.0,0.5179908456079296,0.2756598399788115,0.0,0.5179908456079296
6213,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(difference(A, B), index(cardinality(B), A)))",0.0,0.7047910174595575,0.7274969535115572,0.0,0.7274969535115572
6214,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(difference(A, B), index(cardinality(B), difference(A, B))))",0.0,0.7757718819720881,0.8032067838100108,0.0,0.8032067838100108
6215,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(difference(B, A), index(cardinality(A), difference(B, A))))",0.0,0.5527998454131349,0.6329549351080008,0.0,0.6329549351080008
6216,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(difference(B, A), index(cardinality(B), union(A, B))))",0.0,0.0,0.3261557627758499,0.0,0.3261557627758499
6217,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), A)))",0.0,0.0,0.36349570725594726,0.0,0.36349570725594726
6218,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(A), difference(B, A))))",0.0,0.6795411142607953,0.6795411142607953,0.0,0.6795411142607953
6219,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.0,0.2776134560569936,0.0,0.2776134560569936
6220,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.41637489694926,0.0,0.41637489694926
6221,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(index(cardinality(A), union(A, B)), index(cardinality(B), A)))",0.0,0.0,0.0,0.0,0.0
6222,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), difference(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.0,0.0
6223,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.0,0.0,0.7903685927019846,0.0,0.7903685927019846
6224,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.6794982883374692,0.6794982883374692,0.0,0.6794982883374692
6225,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), B))",0.0,0.0,0.0,0.0,0.0
6226,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), A))",0.0,0.39243780197387546,0.6635638135716465,0.0,0.6635638135716465
6227,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), B))",0.0,0.0,1.0,0.0,1.0
6228,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), A))",0.0,0.6054761754236249,0.534261616763205,0.0,0.6054761754236249
6229,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), B))",0.0,0.0,0.6767553293609855,0.0,0.6767553293609855
6230,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), difference(A, B)))",0.0,0.7907414739592186,0.8823567146941843,0.0,0.8823567146941843
6231,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), difference(B, A)))",0.0,0.0,0.5705311722092312,0.0,0.5705311722092312
6232,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.5456935272537256,0.5377547939345405,0.0,0.5456935272537256
6233,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), difference(A, B)))",0.0,0.7170381407352913,0.7170381407352913,0.0,0.7170381407352913
6234,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), difference(B, A)))",0.0,0.0,0.8408303310941321,0.0,0.8408303310941321
6235,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), union(A, B)))",0.0,0.35873794075379606,0.3714128690763854,0.0,0.3714128690763854
6236,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.5237408320234923,0.0,0.5237408320234923
6237,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.7571543783282474,0.0,0.7571543783282474
6238,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), union(A, index(cardinality(A), union(A, B))))",0.0,0.0,0.5056968691637627,0.0,0.5056968691637627
6239,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), union(A, index(cardinality(B), union(A, B))))",0.0,0.9526584696695994,0.9156875588227076,0.0,0.9526584696695994
6240,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), intersection(A, index(cardinality(A), union(A, B))))",0.0,0.959120583868309,0.8026613417055417,0.0,0.959120583868309
6241,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), difference(index(cardinality(A), union(A, B)), A))",0.0,0.0,0.5246690470527229,0.0,0.5246690470527229
6242,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), difference(index(cardinality(A), B), index(cardinality(B), union(A, B))))",0.0,0.0,0.22249994297128806,0.0,0.22249994297128806
6243,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(intersection(A, B)), B))",0.0,0.0,0.3161050997311595,0.0,0.3161050997311595
6244,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, A)), A))",0.0,0.9329585898963786,0.9068600861951648,0.0,0.9329585898963786
6245,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, B)), A))",0.0,0.9322193981478589,0.9058178799727323,0.0,0.9322193981478589
6246,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.9318341424777211,0.9318341424777211,0.0,0.9318341424777211
6247,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, A)), difference(B, A)))",0.0,0.0,0.9239068753196966,0.0,0.9239068753196966
6248,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, B)), intersection(A, B)))",0.0,0.9333131397351263,0.8834514593611466,0.0,0.9333131397351263
6249,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, B)), difference(B, A)))",0.0,0.0,1.0,0.0,1.0
6250,"subset_eq(union(index(cardinality(A), B), index(cardinality(A), difference(B, A))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.8565658106241401,0.0,0.8565658106241401
6251,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(A, index(cardinality(A), difference(B, A))))",0.0,0.0,0.3227048939082928,0.0,0.3227048939082928
6252,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(intersection(A, B), index(cardinality(B), A)))",0.0,0.6095526608710172,0.3031152659509958,0.0,0.6095526608710172
6253,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(intersection(A, B), index(cardinality(A), difference(B, A))))",0.46750746099036344,0.0,0.11075903871130854,0.29236899880330536,0.46750746099036344
6254,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(intersection(A, B), index(cardinality(B), difference(A, B))))",0.0,0.4698918548340758,0.24472776138307872,0.15759532450412395,0.4698918548340758
6255,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(difference(A, B), index(cardinality(B), A)))",0.0,0.8157981716466535,0.8157981716466535,0.0,0.8157981716466535
6256,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(difference(A, B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.413348283009803,0.26031473806748273,0.413348283009803
6257,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(difference(B, A), index(cardinality(B), A)))",0.0,0.0,0.332709191844648,0.0,0.332709191844648
6258,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(difference(B, A), index(cardinality(B), difference(A, B))))",0.0,0.0,0.17220178873264602,0.45654923596367847,0.45654923596367847
6259,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(union(difference(A, B), difference(B, A)), index(cardinality(B), A)))",0.0,0.0,0.407965614355292,0.0,0.407965614355292
6260,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(index(cardinality(B), A), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6142792651146358,0.0,0.6142792651146358
6261,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), union(index(cardinality(A), difference(B, A)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.35296140139663956,0.40203259387539025,0.40203259387539025
6262,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), intersection(B, index(cardinality(B), A)))",0.22739959394092157,0.5027877542123124,0.49656083326709977,0.1282607306642195,0.5027877542123124
6263,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(B), A), B))",0.0,0.6328908538298367,0.6328908538298367,0.1399416728120444,0.6328908538298367
6264,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(A, index(cardinality(B), A)))",0.40299229020051563,0.24836103785993324,0.20433684345673342,0.35974576592946306,0.40299229020051563
6265,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(A, index(cardinality(A), union(A, B))))",0.0,0.8489475540810132,0.7639740514228237,0.0,0.8489475540810132
6266,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(A, index(cardinality(B), difference(A, B))))",0.23279306805668876,0.43224420833518984,0.3287129717530439,0.12743420490123247,0.43224420833518984
6267,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(B, index(cardinality(A), union(A, B))))",0.2012862695359905,0.3308293918745804,0.2928052479092229,0.17862301818728976,0.3308293918745804
6268,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(B, index(cardinality(A), difference(B, A))))",0.3664125644611069,0.2766571722208452,0.13060459820599135,0.3965537129836909,0.3965537129836909
6269,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(union(A, B), index(cardinality(A), union(A, B))))",0.0,0.5672240611573176,0.5397944865717798,0.0,0.5672240611573176
6270,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(intersection(A, B), index(cardinality(B), A)))",0.4917177629353582,0.2757826871490354,0.14721965155369876,0.38863693028586854,0.4917177629353582
6271,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(intersection(A, B), index(cardinality(A), union(A, B))))",0.24215279609283358,0.4719238183037596,0.40846442488688306,0.13624536396898235,0.4719238183037596
6272,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(difference(A, B), index(cardinality(B), A)))",0.26139134475218384,0.3251945554839947,0.3251945554839947,0.310041345809855,0.3251945554839947
6273,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(difference(A, B), index(cardinality(B), difference(A, B))))",0.19357273228563998,0.42405335792442933,0.40835574605089464,0.27641906743292577,0.42405335792442933
6274,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(difference(B, A), index(cardinality(A), union(A, B))))",0.27677918539276924,0.23023621592458865,0.2605810749778603,0.2972415820983205,0.2972415820983205
6275,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(difference(B, A), index(cardinality(A), difference(B, A))))",0.3146697410487488,0.24109398558416284,0.22357453408359074,0.3682532376157015,0.3682532376157015
6276,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), A)))",0.4242934837668815,0.0,0.11212432466838229,0.5361639036160102,0.5361639036160102
6277,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(A), union(A, B))))",0.0,0.3852508098154195,0.4515546306490994,0.1011515395111644,0.4515546306490994
6278,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(A), difference(B, A))))",0.0,0.42420814174261023,0.39869612369712193,0.1524118543748395,0.42420814174261023
6279,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), difference(A, B))))",0.3018634660841931,0.0,0.14732354649519752,0.45366274137448415,0.45366274137448415
6280,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.6722770392254017,0.1841025030801281,0.06068300064660315,0.6440551255413922,0.6722770392254017
6281,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0.1781793767539125,0.6693274652821501,0.6597454206805132,0.0569403262615823,0.6693274652821501
6282,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.433490453775791,0.15506661812438616,0.09767896460659764,0.433490453775791,0.433490453775791
6283,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(B), A)))",0.28780834082279194,0.29795583115906554,0.29795583115906554,0.28780834082279194,0.29795583115906554
6284,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(A), union(A, B))))",0.0,0.5695384151256927,0.5423173879153418,0.0,0.5695384151256927
6285,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.15650336545164512,0.5589923739327864,0.5589923739327864,0.15650336545164512,0.5589923739327864
6286,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.3744540871312756,0.0,0.22342605096789847,0.40838979086804694,0.40838979086804694
6287,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.3515280308311285,0.4922337454478636,0.2876099961998494,0.4922337454478636
6288,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.8132626135712285,0.7837417597905124,0.0,0.8132626135712285
6289,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), A))",0.0,0.2366238139875646,0.35195690398566437,0.4275717631799092,0.4275717631799092
6290,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), B))",0.17493444478787934,0.0,0.4178831495806946,0.37435438438102686,0.4178831495806946
6291,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), A))",0.3236498379515923,0.2867813666409179,0.30688568682583495,0.1852079806276452,0.3236498379515923
6292,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), B))",0.35593212246892214,0.0,0.3214194677364137,0.4569347264741208,0.4569347264741208
6293,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), A))",0.0,0.39805884558722227,0.4031246079760684,0.30332947485491546,0.4031246079760684
6294,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), B))",0.3420864917743722,0.2981275322470084,0.19664805317426892,0.2657135681037519,0.3420864917743722
6295,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), difference(A, B)))",0.0,0.4425844744783034,0.47629948251584486,0.23744753317050338,0.47629948251584486
6296,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), difference(B, A)))",0.3309815862527655,0.0,0.2270244883903425,0.43811858744980514,0.43811858744980514
6297,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.29220727242551736,0.2741459938275719,0.2741459938275719,0.26025931268131997,0.29220727242551736
6298,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), difference(A, B)))",0.0,0.5002067774967038,0.5002067774967038,0.33867747400969206,0.5002067774967038
6299,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), difference(B, A)))",0.3335789678024279,0.0,0.303086227193025,0.39105676369340014,0.39105676369340014
6300,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), intersection(A, B)))",0.4192285990910847,0.24844370245589442,0.24844370245589442,0.2807903110888432,0.4192285990910847
6301,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), difference(B, A)))",0.5453116653310953,0.0,0.22930668936467136,0.5453116653310953,0.5453116653310953
6302,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), union(A, B)))",0.0,0.24694037686150383,0.21441694377458176,0.44346800441223855,0.44346800441223855
6303,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), intersection(A, B)))",0.24844370245589442,0.4192285990910847,0.2807903110888432,0.24844370245589442,0.4192285990910847
6304,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), difference(A, B)))",0.0,0.5649253392316602,0.5503899064074282,0.1826925418904507,0.5649253392316602
6305,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.2938438329477274,0.28958035934816295,0.2938438329477274
6306,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), index(cardinality(B), A)))",0.0,0.43899549728413045,0.43899549728413045,0.3357713437650348,0.43899549728413045
6307,"subset_eq(index(cardinality(difference(A, A)), union(difference(A, B), difference(B, A))), union(index(cardinality(A), B), index(cardinality(B), A)))",0.0,0.0,0.36774580635429654,0.36774580635429654,0.36774580635429654
6308,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.3536023644119093,0.0,0.21837410972239313,0.36928839935120783,0.36928839935120783
6309,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), union(difference(A, B), difference(B, A))))",0.0,0.3907189471895677,0.502328610987075,0.25100195934342395,0.502328610987075
6310,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(intersection(A, B), index(cardinality(A), union(A, B))))",0.5712240472005836,0.0,0.0,0.5712240472005836,0.5712240472005836
6311,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(intersection(A, B), index(cardinality(A), difference(B, A))))",0.4775012733051509,0.0,0.1470990002603565,0.4775012733051509,0.4775012733051509
6312,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(intersection(A, B), index(cardinality(B), union(A, B))))",0.0,0.4471486108497986,0.460795430622272,0.1479709544240677,0.460795430622272
6313,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(difference(B, A), index(cardinality(A), union(A, B))))",0.8615227765978993,0.0,0.0,0.8615227765978993,0.8615227765978993
6314,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(difference(B, A), index(cardinality(B), union(A, B))))",0.0,0.0,0.23280149923959892,0.24993087300539996,0.24993087300539996
6315,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.6968202412620106,0.0,0.0,0.6968202412620106,0.6968202412620106
6316,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(index(cardinality(A), union(A, B)), index(cardinality(B), union(A, B))))",0.0,0.0,0.0,0.6234793338312768,0.6234793338312768
6317,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), union(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.0,0.43296180737282886,0.1564328310710852,0.43296180737282886
6318,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), intersection(A, index(cardinality(A), union(A, B))))",0.22757596156652393,0.35231853330840135,0.3058994266773949,0.22757596156652393,0.35231853330840135
6319,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), intersection(A, index(cardinality(B), union(A, B))))",0.0,0.6508481466070186,0.6508481466070186,0.08135199451762165,0.6508481466070186
6320,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), intersection(intersection(A, B), index(cardinality(A), union(A, B))))",0.2547041270298498,0.31539193271660826,0.2743701663133362,0.2547041270298498,0.31539193271660826
6321,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), intersection(intersection(A, B), index(cardinality(B), union(A, B))))",0.19208529217842074,0.44055184113144574,0.44055184113144574,0.19208529217842074,0.44055184113144574
6322,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(A), union(A, B)), A))",0.34879686288889644,0.0,0.15325899860101577,0.34879686288889644,0.34879686288889644
6323,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), union(A, B)), A))",0.21887976001924847,0.422583109016924,0.422583109016924,0.21887976001924847,0.422583109016924
6324,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(A), union(A, B)), intersection(A, B)))",0.3162743533252702,0.0,0.17312849649198514,0.3162743533252702,0.3162743533252702
6325,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), union(A, B)), intersection(A, B)))",0.0,0.6345041095317067,0.6345041095317067,0.09401229592659355,0.6345041095317067
6326,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), intersection(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.2580770189760411,0.0,0.31967116370106863,0.2580770189760411,0.31967116370106863
6327,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), intersection(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.20365968962738945,0.43293343283171226,0.43293343283171226,0.20365968962738945,0.43293343283171226
6328,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(A, index(cardinality(A), union(A, B))))",0.0,0.8117717095639855,0.8117717095639855,0.0,0.8117717095639855
6329,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(A, index(cardinality(B), union(A, B))))",0.17758095965295861,0.42221247492896463,0.36515569488621136,0.17758095965295861,0.42221247492896463
6330,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(B, index(cardinality(A), union(A, B))))",0.2328425687709048,0.41286222595428257,0.41286222595428257,0.2328425687709048,0.41286222595428257
6331,"subset_eq(union(index(cardinality(A), B), index(cardinality(B), difference(A, B))), difference(B, index(cardinality(A), difference(B, A))))",0.39771500410220906,0.2970662747672729,0.20683205033052443,0.39771500410220906,0.39771500410220906
